Success,Hop-number,Starting distance,Travel sum,Min used energy,Max used energy,Sum used energy,Optimal sum energy,Path optimal sum energy,Node energy 1,Node energy 2,Node energy 3,Node energy 4,Node energy 5,Node energy 6,Node energy 7,Node energy 8,Node energy 9,Node energy 10
1,2,9.0385209968,10.414294252,2947.001989,15734.213488,18681.215477,13427.734375,13427.734375,1018697.2237,1002963.0103,1005142.7807,1005910.0122,1005020.0826,1019540.2826,1002963.0103,1005020.0826,1011093.843,2000000
1,2,9.0843854457,10.761171846,2453.6623111,16973.862272,19427.524583,27099.609375,13549.804688,1018697.2237,1002963.0103,1005142.7807,1005910.0122,1005020.0826,1002566.4203,1002963.0103,1002566.4203,1011093.843,2000000
1,2,9.0385209968,10.665481926,1591.6161051,17325.829593,18917.445698,13427.734375,13427.734375,1001371.3942,1001371.3942,1005142.7807,1005910.0122,1005020.0826,1002566.4203,1002963.0103,1002566.4203,1011093.843,2000000
0,1,9.050523103,0.846743868,8220.7722543,14171.834534,22392.606788,13549.804688,13549.804688,1001371.3942,1001371.3942,996922.00845,1005910.0122,1005020.0826,1002566.4203,1002963.0103,1002566.4203,996922.00845,2000000
1,2,9.050523103,9.7298357436,5963.0344744,14061.108635,20024.14311,13549.804688,13549.804688,1001371.3942,1001371.3942,990958.97398,1005910.0122,990958.97398,1002566.4203,1002963.0103,1002566.4203,996922.00845,2000000
1,2,9.8663254906,10.408796201,11748.825238,15092.417184,26841.242422,27343.75,30273.4375,1001371.3942,1001371.3942,990958.97398,990817.59506,990958.97398,990817.59506,1002963.0103,1002566.4203,996922.00845,2000000
1,2,9.2006716288,9.2280388892,2056.4334177,13663.879742,15720.31316,26855.46875,27343.75,1001371.3942,1001371.3942,990958.97398,990817.59506,988902.54056,990817.59506,1002963.0103,988902.54056,996922.00845,2000000
1,2,9.8474174913,9.8565854313,13568.38681,13568.38681,27136.773621,27099.609375,27099.609375,987803.00734,987803.00734,990958.97398,990817.59506,988902.54056,990817.59506,1002963.0103,988902.54056,996922.00845,2000000
1,2,9.2006716288,10.098964001,1569.3033481,15629.773047,17199.076395,26855.46875,13916.015625,987803.00734,987803.00734,990958.97398,990817.59506,987333.23721,990817.59506,987333.23721,988902.54056,996922.00845,2000000
1,2,9.0843854457,9.6479551274,6035.7821079,14055.25,20091.032108,27099.609375,13549.804688,987803.00734,987803.00734,990958.97398,990817.59506,987333.23721,990817.59506,987333.23721,982866.75845,982866.75845,2000000
1,2,9.8663254906,9.8663353139,13425.384894,13566.763808,26992.148702,27343.75,27343.75,987803.00734,987803.00734,977392.21017,990817.59506,987333.23721,977392.21017,987333.23721,982866.75845,982866.75845,2000000
1,2,9.5807995473,10.161656696,11570.311374,15054.669226,26624.980599,27099.609375,30029.296875,987803.00734,987803.00734,977392.21017,975762.92584,987333.23721,977392.21017,975762.92584,982866.75845,982866.75845,2000000
1,2,9.8474174913,9.8565854313,13625.700663,13625.700663,27251.401326,27099.609375,27099.609375,974177.30668,974177.30668,977392.21017,975762.92584,987333.23721,977392.21017,975762.92584,982866.75845,982866.75845,2000000
1,2,9.2191517162,9.5259194272,9478.3293356,13944.808095,23423.137431,26855.46875,27832.03125,974177.30668,974177.30668,977392.21017,975762.92584,973388.42911,977392.21017,975762.92584,982866.75845,973388.42911,2000000
0,1,9.5807995473,0.562174482,6670.2543758,13774.08699,20444.341365,27099.609375,27343.75,974177.30668,974177.30668,977392.21017,975762.92584,973388.42911,977392.21017,969092.67146,969092.67146,973388.42911,2000000
1,2,9.2191517162,9.897266971,9624.5682078,13628.349261,23252.917469,26855.46875,27343.75,974177.30668,974177.30668,963763.86091,975762.92584,973388.42911,977392.21017,969092.67146,969092.67146,963763.86091,2000000
1,2,9.2006716288,10.714567215,12238.648462,16242.429515,28481.077977,26855.46875,13916.015625,974177.30668,974177.30668,963763.86091,975762.92584,961149.78065,961149.78065,969092.67146,969092.67146,963763.86091,2000000
1,2,9.0843854457,10.08886779,8399.1186125,15069.372988,23468.491601,27099.609375,13549.804688,974177.30668,974177.30668,963763.86091,960693.55285,961149.78065,961149.78065,969092.67146,960693.55285,963763.86091,2000000
1,2,9.8663254906,10.196115446,2111.9013735,15139.4274,17251.328773,27343.75,27343.75,974177.30668,959037.87928,963763.86091,960693.55285,961149.78065,959037.87928,969092.67146,960693.55285,963763.86091,2000000
1,2,9.2006716288,10.515458029,3285.1799143,16312.705941,19597.885855,26855.46875,13916.015625,957864.60074,959037.87928,963763.86091,960693.55285,957864.60074,959037.87928,969092.67146,960693.55285,963763.86091,2000000
1,1,9.5807995473,9.5807995473,15142.072992,15142.072992,15142.072992,27099.609375,15136.71875,957864.60074,959037.87928,963763.86091,960693.55285,957864.60074,959037.87928,953950.59847,960693.55285,963763.86091,2000000
1,1,9.050523103,9.050523103,13529.399903,13529.399903,13529.399903,13549.804688,13549.804688,957864.60074,959037.87928,950234.461,960693.55285,957864.60074,959037.87928,953950.59847,960693.55285,963763.86091,2000000
1,2,9.8663254906,10.297325938,9599.7443971,14325.726025,23925.470422,27343.75,28320.3125,957864.60074,959037.87928,950234.461,960693.55285,957864.60074,949438.13488,953950.59847,960693.55285,949438.13488,2000000
1,2,9.050523103,9.5063192371,3247.8716929,13706.963537,16954.83523,13549.804688,13549.804688,957864.60074,959037.87928,946986.58931,960693.55285,957864.60074,949438.13488,953950.59847,946986.58931,949438.13488,2000000
1,2,9.2191517162,9.8335890275,3708.7427144,14964.16068,18672.903395,26855.46875,14038.085938,957864.60074,959037.87928,946986.58931,945729.39217,957864.60074,949438.13488,953950.59847,946986.58931,945729.39217,2000000
1,2,9.2006716288,9.3606571797,12277.31727,13450.595811,25727.913081,26855.46875,26855.46875,957864.60074,945587.28347,946986.58931,945729.39217,945587.28347,949438.13488,953950.59847,946986.58931,945729.39217,2000000
1,2,9.8663254906,10.564773184,7765.1800582,16191.645914,23956.825973,27343.75,15991.210938,941672.95482,945587.28347,946986.58931,945729.39217,945587.28347,941672.95482,953950.59847,946986.58931,945729.39217,2000000
1,2,9.2006716288,10.098964001,6810.2599762,15173.574977,21983.834953,26855.46875,13916.015625,941672.95482,945587.28347,946986.58931,945729.39217,938777.02349,941672.95482,938777.02349,946986.58931,945729.39217,2000000
1,2,9.5807995473,9.6069536304,5386.0498174,13595.615636,18981.665454,27099.609375,27099.609375,941672.95482,945587.28347,933390.97367,945729.39217,938777.02349,941672.95482,933390.97367,946986.58931,945729.39217,2000000
1,2,9.5235999572,9.649653278,12352.666621,13609.863765,25962.530386,27099.609375,27343.75,941672.95482,945587.28347,933390.97367,933376.72555,938777.02349,941672.95482,933390.97367,933376.72555,945729.39217,2000000
1,2,9.0843854457,9.4015995098,1481.1886514,13691.746573,15172.935225,27099.609375,27099.609375,941672.95482,931895.5369,933390.97367,933376.72555,938777.02349,941672.95482,933390.97367,931895.5369,945729.39217,2000000
1,2,9.5235999572,9.5291407865,1823.0014171,14175.668038,15998.669455,27099.609375,28076.171875,941672.95482,931895.5369,933390.97367,931553.72413,938777.02349,941672.95482,933390.97367,931895.5369,931553.72413,2000000
1,1,9.8663254906,9.8663254906,16093.043662,16093.043662,16093.043662,27343.75,15991.210938,941672.95482,931895.5369,933390.97367,931553.72413,938777.02349,925579.91116,933390.97367,931895.5369,931553.72413,2000000
1,2,9.5235999572,10.189704726,5913.1828192,16032.413514,21945.596333,27099.609375,14892.578125,925640.54131,931895.5369,933390.97367,925640.54131,938777.02349,925579.91116,933390.97367,931895.5369,931553.72413,2000000
1,2,9.2191517162,9.5259194272,6709.1881987,13932.487561,20641.67576,26855.46875,27832.03125,925640.54131,931895.5369,933390.97367,925640.54131,924844.53593,925579.91116,933390.97367,931895.5369,924844.53593,2000000
1,2,9.0843854457,9.4724568944,12058.218617,13553.655397,25611.874014,27099.609375,27099.609375,925640.54131,931895.5369,919837.31828,925640.54131,924844.53593,925579.91116,933390.97367,919837.31828,924844.53593,2000000
1,2,9.8474174913,9.8565854313,7457.5531893,13712.548774,21170.101963,27099.609375,27099.609375,918182.98812,918182.98812,919837.31828,925640.54131,924844.53593,925579.91116,933390.97367,919837.31828,924844.53593,2000000
1,2,9.050523103,10.137230075,2021.12692,15574.782317,17595.909237,13549.804688,13549.804688,918182.98812,918182.98812,917816.19136,925640.54131,924844.53593,925579.91116,917816.19136,919837.31828,924844.53593,2000000
1,2,9.8474174913,9.8687121662,7397.4703633,14059.018173,21456.488536,27099.609375,28076.171875,910785.51776,918182.98812,917816.19136,925640.54131,910785.51776,925579.91116,917816.19136,919837.31828,924844.53593,2000000
1,2,9.0843854457,9.6479551274,9095.0711402,14102.288793,23197.359933,27099.609375,13549.804688,910785.51776,918182.98812,917816.19136,925640.54131,910785.51776,925579.91116,917816.19136,910742.24714,910742.24714,2000000
1,2,9.2191517162,9.8335890275,555.87295358,15454.167126,16010.04008,26855.46875,14038.085938,910785.51776,918182.98812,917816.19136,910186.37418,910785.51776,925579.91116,917816.19136,910742.24714,910186.37418,2000000
1,2,9.050523103,10.682137702,8514.8963065,16278.616111,24793.512417,13549.804688,13549.804688,910785.51776,918182.98812,909301.29505,910186.37418,910785.51776,909301.29505,917816.19136,910742.24714,910186.37418,2000000
1,2,9.8474174913,9.8565854313,6337.2527481,13734.723111,20071.975859,27099.609375,27099.609375,904448.26501,904448.26501,909301.29505,910186.37418,910785.51776,909301.29505,917816.19136,910742.24714,910186.37418,2000000
1,2,9.5235999572,10.218856286,7666.364724,15296.181898,22962.546622,27099.609375,14892.578125,904448.26501,904448.26501,909301.29505,902520.00946,910785.51776,909301.29505,902520.00946,910742.24714,910186.37418,2000000
1,2,9.8663254906,9.9792318014,12320.85495,13761.807036,26082.661986,27343.75,27587.890625,904448.26501,904448.26501,909301.29505,902520.00946,910785.51776,896980.4401,902520.00946,896980.4401,910186.37418,2000000
1,2,9.2191517162,9.5259194272,13332.808216,13931.951789,27264.760005,26855.46875,27832.03125,904448.26501,904448.26501,909301.29505,902520.00946,896853.56597,896980.4401,902520.00946,896980.4401,896853.56597,2000000
1,2,9.2191517162,9.897266971,1970.6255112,14418.354594,16388.980105,26855.46875,27343.75,904448.26501,904448.26501,894882.94046,902520.00946,896853.56597,896980.4401,902520.00946,896980.4401,894882.94046,2000000
1,2,9.8663254906,10.196115446,6460.1862751,13928.011183,20388.197458,27343.75,27343.75,904448.26501,890520.25383,894882.94046,902520.00946,896853.56597,890520.25383,902520.00946,896980.4401,894882.94046,2000000
1,2,9.0385209968,10.665481926,2717.6521418,16645.663325,19363.315467,13427.734375,13427.734375,887802.60168,887802.60168,894882.94046,902520.00946,896853.56597,890520.25383,902520.00946,896980.4401,894882.94046,2000000
1,2,9.2191517162,9.8335890275,7318.9888929,14956.057896,22275.046789,26855.46875,14038.085938,887802.60168,887802.60168,894882.94046,887563.95156,896853.56597,890520.25383,902520.00946,896980.4401,887563.95156,2000000
1,1,9.5807995473,9.5807995473,15093.413244,15093.413244,15093.413244,27099.609375,15136.71875,887802.60168,887802.60168,894882.94046,887563.95156,896853.56597,890520.25383,887426.59622,896980.4401,887563.95156,2000000
1,2,9.2006716288,9.2280388892,13465.940993,13592.815126,27058.756119,26855.46875,27343.75,887802.60168,887802.60168,894882.94046,887563.95156,883387.62498,890520.25383,887426.59622,883387.62498,887563.95156,2000000
1,2,9.8663254906,9.8663353139,9348.7233678,13711.409999,23060.133367,27343.75,27343.75,887802.60168,887802.60168,881171.53046,887563.95156,883387.62498,881171.53046,887426.59622,883387.62498,887563.95156,2000000
1,2,9.0843854457,9.4015995098,9058.1738889,13473.150598,22531.324487,27099.609375,27099.609375,887802.60168,874329.45109,881171.53046,887563.95156,883387.62498,881171.53046,887426.59622,874329.45109,887563.95156,2000000
1,2,9.2006716288,9.5443995146,9813.021713,13989.348302,23802.370015,26855.46875,13916.015625,887802.60168,874329.45109,881171.53046,887563.95156,873574.60326,881171.53046,887426.59622,874329.45109,873574.60326,2000000
1,2,9.5807995473,10.161656696,14840.996543,14978.351892,29819.348435,27099.609375,30029.296875,887802.60168,874329.45109,881171.53046,872585.59967,873574.60326,881171.53046,872585.59967,874329.45109,873574.60326,2000000
1,2,9.2191517162,10.497876473,2239.3880211,16467.386443,18706.774464,26855.46875,14038.085938,871335.21524,874329.45109,881171.53046,872585.59967,873574.60326,881171.53046,872585.59967,874329.45109,871335.21524,2000000
1,2,9.8474174913,10.105164458,4254.5664807,14090.881697,18345.448178,27099.609375,27343.75,867080.64876,874329.45109,867080.64876,872585.59967,873574.60326,881171.53046,872585.59967,874329.45109,871335.21524,2000000
1,2,9.2006716288,10.714567215,8637.6395098,16234.566706,24872.206215,26855.46875,13916.015625,867080.64876,874329.45109,867080.64876,872585.59967,864936.96375,864936.96375,872585.59967,874329.45109,871335.21524,2000000
1,2,9.0843854457,9.4015995098,13447.938335,13447.938335,26895.876669,27099.609375,27099.609375,867080.64876,860881.51275,867080.64876,872585.59967,864936.96375,864936.96375,872585.59967,860881.51275,871335.21524,2000000
1,2,9.8474174913,9.8658871918,9420.1877124,14925.138624,24345.326337,27099.609375,30029.296875,857660.46105,860881.51275,867080.64876,857660.46105,864936.96375,864936.96375,872585.59967,860881.51275,871335.21524,2000000
1,2,9.0385209968,9.4048821668,3572.9945598,14026.697049,17599.691609,13427.734375,13427.734375,857660.46105,857308.51819,867080.64876,857660.46105,864936.96375,864936.96375,872585.59967,860881.51275,857308.51819,2000000
1,1,9.5807995473,9.5807995473,15125.385151,15125.385151,15125.385151,27099.609375,15136.71875,857660.46105,857308.51819,867080.64876,857660.46105,864936.96375,864936.96375,857460.21452,860881.51275,857308.51819,2000000
1,2,9.8474174913,10.105164458,4606.574742,14026.762454,18633.337196,27099.609375,27343.75,853053.88631,857308.51819,853053.88631,857660.46105,864936.96375,864936.96375,857460.21452,860881.51275,857308.51819,2000000
1,2,9.8474174913,9.8687121662,2499.1813075,14382.258754,16881.440061,27099.609375,28076.171875,850554.705,857308.51819,853053.88631,857660.46105,850554.705,864936.96375,857460.21452,860881.51275,857308.51819,2000000
1,1,9.8663254906,9.8663254906,16048.63507,16048.63507,16048.63507,27343.75,15991.210938,850554.705,857308.51819,853053.88631,857660.46105,850554.705,848888.32868,857460.21452,860881.51275,857308.51819,2000000
1,1,9.0843854457,9.0843854457,13556.361712,13556.361712,13556.361712,27099.609375,13549.804688,850554.705,857308.51819,853053.88631,857660.46105,850554.705,848888.32868,857460.21452,847325.15104,857308.51819,2000000
1,2,9.2191517162,9.2242514473,13500.097515,13500.097515,27000.195031,26855.46875,26855.46875,850554.705,843808.42068,853053.88631,857660.46105,850554.705,848888.32868,857460.21452,847325.15104,843808.42068,2000000
1,2,9.0385209968,10.008876355,1545.059364,15397.099736,16942.1591,13427.734375,13427.734375,850554.705,842263.36131,853053.88631,842263.36131,850554.705,848888.32868,857460.21452,847325.15104,843808.42068,2000000
1,1,9.5807995473,9.5807995473,15072.542833,15072.542833,15072.542833,27099.609375,15136.71875,850554.705,842263.36131,853053.88631,842263.36131,850554.705,848888.32868,842387.67169,847325.15104,843808.42068,2000000
1,2,9.2191517162,9.897266971,4635.1780921,13880.643722,18515.821814,26855.46875,27343.75,850554.705,842263.36131,839173.24258,842263.36131,850554.705,848888.32868,842387.67169,847325.15104,839173.24258,2000000
1,2,9.050523103,9.7298357436,2765.829779,14147.292193,16913.121972,13549.804688,13549.804688,850554.705,842263.36131,836407.41281,842263.36131,836407.41281,848888.32868,842387.67169,847325.15104,839173.24258,2000000
1,2,9.8663254906,10.564773184,14403.744835,16070.121151,30473.865986,27343.75,15991.210938,834484.58385,842263.36131,836407.41281,842263.36131,836407.41281,834484.58385,842387.67169,847325.15104,839173.24258,2000000
1,2,9.8663254906,9.9792318014,1833.5842907,14674.151482,16507.735773,27343.75,27587.890625,834484.58385,842263.36131,836407.41281,842263.36131,836407.41281,832650.99956,842387.67169,832650.99956,839173.24258,2000000
1,2,9.2191517162,9.2242514473,10346.252136,13436.370864,23782.623001,26855.46875,26855.46875,834484.58385,828826.99045,836407.41281,842263.36131,836407.41281,832650.99956,842387.67169,832650.99956,828826.99045,2000000
1,2,9.2191517162,9.8335890275,1618.8027157,15055.17358,16673.976296,26855.46875,14038.085938,834484.58385,828826.99045,836407.41281,827208.18773,836407.41281,832650.99956,842387.67169,832650.99956,827208.18773,2000000
1,2,9.0843854457,10.142974029,5488.6662569,15225.338388,20714.004645,27099.609375,13549.804688,834484.58385,828826.99045,836407.41281,827208.18773,836407.41281,832650.99956,827162.3333,827162.3333,827208.18773,2000000
1,2,9.5807995473,9.6069536304,4442.7664386,13687.845944,18130.612382,27099.609375,27099.609375,834484.58385,828826.99045,822719.56686,827208.18773,836407.41281,832650.99956,822719.56686,827162.3333,827208.18773,2000000
1,2,9.8663254906,10.048913354,10367.480707,14123.893955,24491.374663,27343.75,28076.171875,834484.58385,828826.99045,822719.56686,827208.18773,822283.51885,822283.51885,822719.56686,827162.3333,827208.18773,2000000
1,2,9.0385209968,10.665481926,10522.217652,16179.811052,26702.028704,13427.734375,13427.734375,818304.7728,818304.7728,822719.56686,827208.18773,822283.51885,822283.51885,822719.56686,827162.3333,827208.18773,2000000
1,2,9.5235999572,9.649653278,13687.093997,13732.948429,27420.042426,27099.609375,27343.75,818304.7728,818304.7728,822719.56686,813475.2393,822283.51885,822283.51885,822719.56686,813475.2393,827208.18773,2000000
1,2,9.5235999572,9.5291407865,794.40941338,14527.357843,15321.767256,27099.609375,28076.171875,818304.7728,818304.7728,822719.56686,812680.82989,822283.51885,822283.51885,822719.56686,813475.2393,812680.82989,2000000
1,1,9.050523103,9.050523103,13457.57104,13457.57104,13457.57104,13549.804688,13549.804688,818304.7728,818304.7728,809261.99582,812680.82989,822283.51885,822283.51885,822719.56686,813475.2393,812680.82989,2000000
1,2,9.5235999572,9.6227325022,4563.3933319,14166.082292,18729.475624,27099.609375,28076.171875,818304.7728,818304.7728,809261.99582,808117.43656,808117.43656,822283.51885,822719.56686,813475.2393,812680.82989,2000000
1,2,9.5235999572,10.218856286,1381.0600722,15983.190376,17364.250448,27099.609375,14892.578125,818304.7728,818304.7728,809261.99582,806736.37649,808117.43656,822283.51885,806736.37649,813475.2393,812680.82989,2000000
1,2,9.5807995473,10.199605725,984.78561583,16531.92798,17516.713596,27099.609375,15136.71875,818304.7728,818304.7728,809261.99582,806736.37649,808117.43656,805751.59087,805751.59087,813475.2393,812680.82989,2000000
1,2,9.8474174913,9.8565854313,13585.13783,13585.13783,27170.275659,27099.609375,27099.609375,804719.63497,804719.63497,809261.99582,806736.37649,808117.43656,805751.59087,805751.59087,813475.2393,812680.82989,2000000
1,2,9.0385209968,9.4474639587,4911.6188658,13667.223203,18578.842068,13427.734375,13427.734375,804719.63497,799808.0161,809261.99582,806736.37649,808117.43656,805751.59087,805751.59087,799808.0161,812680.82989,2000000
1,2,9.0385209968,9.4048821668,1171.5937736,14044.407563,15216.001336,13427.734375,13427.734375,804719.63497,798636.42233,809261.99582,806736.37649,808117.43656,805751.59087,805751.59087,799808.0161,798636.42233,2000000
1,2,9.0385209968,9.8294439392,3314.65312,13940.226615,17254.879735,13427.734375,13427.734375,804719.63497,795321.76921,795321.76921,806736.37649,808117.43656,805751.59087,805751.59087,799808.0161,798636.42233,2000000
1,2,9.2191517162,9.5259194272,4484.5306918,13965.544923,18450.075615,26855.46875,27832.03125,804719.63497,795321.76921,795321.76921,806736.37649,794151.89164,805751.59087,805751.59087,799808.0161,794151.89164,2000000
1,1,9.5235999572,9.5235999572,14968.741361,14968.741361,14968.741361,27099.609375,14892.578125,804719.63497,795321.76921,795321.76921,791767.63513,794151.89164,805751.59087,805751.59087,799808.0161,794151.89164,2000000
1,2,9.050523103,10.137230075,4854.2588453,15284.080508,20138.339353,13549.804688,13549.804688,804719.63497,795321.76921,790467.51036,791767.63513,794151.89164,805751.59087,790467.51036,799808.0161,794151.89164,2000000
1,2,9.0385209968,11.023919939,6213.4513219,16643.272985,22856.724307,13427.734375,13427.734375,804719.63497,789108.31789,790467.51036,791767.63513,794151.89164,789108.31789,790467.51036,799808.0161,794151.89164,2000000
1,2,9.5235999572,10.189704726,3092.8423247,16044.842166,19137.684491,27099.609375,14892.578125,788674.7928,789108.31789,790467.51036,788674.7928,794151.89164,789108.31789,790467.51036,799808.0161,794151.89164,2000000
1,2,9.8474174913,9.8884308833,3080.7609094,14213.98421,17294.745119,27099.609375,27343.75,785594.03189,789108.31789,790467.51036,788674.7928,794151.89164,789108.31789,790467.51036,785594.03189,794151.89164,2000000
1,2,9.8663254906,10.048913354,9054.7097023,14098.283452,23152.993155,27343.75,28076.171875,785594.03189,789108.31789,790467.51036,788674.7928,780053.60818,780053.60818,790467.51036,785594.03189,794151.89164,2000000
1,2,9.5807995473,9.9926392565,10421.202529,14105.583803,24526.786332,27099.609375,28320.3125,785594.03189,789108.31789,790467.51036,788674.7928,780053.60818,780053.60818,780046.30783,785594.03189,780046.30783,2000000
1,2,9.2191517162,9.897266971,3618.3788693,14039.581399,17657.960268,26855.46875,27343.75,785594.03189,789108.31789,776427.92896,788674.7928,780053.60818,780053.60818,780046.30783,785594.03189,776427.92896,2000000
1,2,9.050523103,9.817441833,1706.0183986,14386.40732,16092.425719,13549.804688,13549.804688,785594.03189,774721.91056,774721.91056,788674.7928,780053.60818,780053.60818,780046.30783,785594.03189,776427.92896,2000000
1,2,9.2191517162,9.8335890275,2843.3639977,15090.227835,17933.591833,26855.46875,14038.085938,785594.03189,774721.91056,774721.91056,773584.56497,780053.60818,780053.60818,780046.30783,785594.03189,773584.56497,2000000
1,1,9.0843854457,9.0843854457,13617.474674,13617.474674,13617.474674,27099.609375,13549.804688,785594.03189,774721.91056,774721.91056,773584.56497,780053.60818,780053.60818,780046.30783,771976.55722,773584.56497,2000000
1,2,9.2191517162,10.497876473,4343.8586412,16353.325567,20697.184208,26855.46875,14038.085938,769240.70632,774721.91056,774721.91056,773584.56497,780053.60818,780053.60818,780046.30783,771976.55722,769240.70632,2000000
1,2,9.5807995473,9.7188360825,14092.633491,14099.933841,28192.567332,27099.609375,28076.171875,769240.70632,774721.91056,774721.91056,773584.56497,765953.67434,780053.60818,765953.67434,771976.55722,769240.70632,2000000
1,2,9.0385209968,11.023919939,11159.324395,16491.022014,27650.346409,13427.734375,13427.734375,769240.70632,763562.58617,774721.91056,773584.56497,765953.67434,763562.58617,765953.67434,771976.55722,769240.70632,2000000
1,2,9.2006716288,9.5796872177,4862.0106281,13630.246851,18492.257479,26855.46875,27099.609375,769240.70632,763562.58617,761091.66371,773584.56497,761091.66371,763562.58617,765953.67434,771976.55722,769240.70632,2000000
1,2,9.050523103,9.5063192371,2973.0143114,13857.907815,16830.922127,13549.804688,13549.804688,769240.70632,763562.58617,758118.6494,773584.56497,761091.66371,763562.58617,765953.67434,758118.6494,769240.70632,2000000
1,2,9.0385209968,10.008876355,5033.2494694,15055.228266,20088.477735,13427.734375,13427.734375,769240.70632,758529.3367,758118.6494,758529.3367,761091.66371,763562.58617,765953.67434,758118.6494,769240.70632,2000000
1,2,9.0843854457,9.6479551274,3146.4885351,14268.545458,17415.033993,27099.609375,13549.804688,769240.70632,758529.3367,758118.6494,758529.3367,761091.66371,763562.58617,765953.67434,754972.16087,754972.16087,2000000
1,2,9.5235999572,10.189704726,5370.4469639,16081.816588,21452.263552,27099.609375,14892.578125,753158.88974,758529.3367,758118.6494,753158.88974,761091.66371,763562.58617,765953.67434,754972.16087,754972.16087,2000000
1,2,9.050523103,10.137230075,7403.5024356,15238.527375,22642.029811,13549.804688,13549.804688,753158.88974,758529.3367,750715.14697,753158.88974,761091.66371,763562.58617,750715.14697,754972.16087,754972.16087,2000000
1,2,9.2006716288,10.714567215,13750.19119,16221.113646,29971.304836,26855.46875,13916.015625,753158.88974,758529.3367,750715.14697,753158.88974,747341.47252,747341.47252,750715.14697,754972.16087,754972.16087,2000000
1,2,9.2006716288,9.3606571797,2371.9333845,13559.797561,15931.730946,26855.46875,26855.46875,753158.88974,744969.53914,750715.14697,753158.88974,744969.53914,747341.47252,750715.14697,754972.16087,754972.16087,2000000
1,2,9.8663254906,9.9792318014,6385.9744967,14016.66284,20402.637337,27343.75,27587.890625,753158.88974,744969.53914,750715.14697,753158.88974,744969.53914,740955.49803,750715.14697,740955.49803,754972.16087,2000000
1,2,9.0385209968,9.4048821668,4001.3012356,14003.922964,18005.224199,13427.734375,13427.734375,753158.88974,740968.2379,750715.14697,753158.88974,744969.53914,740955.49803,750715.14697,740955.49803,740968.2379,2000000
1,2,9.8474174913,9.8658871918,15077.887929,15077.887929,30155.775859,27099.609375,30029.296875,738081.00181,740968.2379,750715.14697,738081.00181,744969.53914,740955.49803,750715.14697,740955.49803,740968.2379,2000000
1,2,9.5807995473,9.6069536304,13562.724823,13562.724823,27125.449646,27099.609375,27099.609375,738081.00181,740968.2379,737152.42214,738081.00181,744969.53914,740955.49803,737152.42214,740955.49803,740968.2379,2000000
1,2,9.050523103,9.7298357436,6298.9098572,14116.026853,20414.93671,13549.804688,13549.804688,738081.00181,740968.2379,730853.51229,738081.00181,730853.51229,740955.49803,737152.42214,740955.49803,740968.2379,2000000
1,2,9.050523103,9.5063192371,3568.6206655,13670.606406,17239.227071,13549.804688,13549.804688,738081.00181,740968.2379,727284.89162,738081.00181,730853.51229,740955.49803,737152.42214,727284.89162,740968.2379,2000000
1,2,9.5235999572,9.5237973943,10631.537868,13518.773964,24150.311832,27099.609375,27099.609375,738081.00181,727449.46394,727284.89162,727449.46394,730853.51229,740955.49803,737152.42214,727284.89162,740968.2379,2000000
1,2,9.0843854457,9.6479551274,887.79893997,14571.145222,15458.944162,27099.609375,13549.804688,738081.00181,727449.46394,727284.89162,727449.46394,730853.51229,740955.49803,737152.42214,726397.09268,726397.09268,2000000
1,2,9.2006716288,10.714567215,6245.0861646,16347.071905,22592.15807,26855.46875,13916.015625,738081.00181,727449.46394,727284.89162,727449.46394,724608.42612,724608.42612,737152.42214,726397.09268,726397.09268,2000000
1,2,9.5807995473,10.445173314,15117.383657,16045.963321,31163.346978,27099.609375,15136.71875,722035.03849,727449.46394,727284.89162,727449.46394,724608.42612,724608.42612,722035.03849,726397.09268,726397.09268,2000000
1,2,9.5235999572,9.5237973943,13497.597475,13497.597475,26995.194951,27099.609375,27099.609375,722035.03849,713951.86646,727284.89162,713951.86646,724608.42612,724608.42612,722035.03849,726397.09268,726397.09268,2000000
1,2,9.8474174913,10.105164458,8637.6261928,13887.479327,22525.10552,27099.609375,27343.75,713397.41229,713951.86646,713397.41229,713951.86646,724608.42612,724608.42612,722035.03849,726397.09268,726397.09268,2000000
1,2,9.8663254906,9.9792318014,12029.632074,13818.298633,25847.930708,27343.75,27587.890625,713397.41229,713951.86646,713397.41229,713951.86646,724608.42612,712578.79405,722035.03849,712578.79405,726397.09268,2000000
1,2,9.0385209968,9.4048821668,1568.7418941,14013.968111,15582.710005,13427.734375,13427.734375,713397.41229,712383.12457,713397.41229,713951.86646,724608.42612,712578.79405,722035.03849,712578.79405,712383.12457,2000000
1,2,9.5235999572,9.6227325022,3486.093098,14142.652756,17628.745854,27099.609375,28076.171875,713397.41229,712383.12457,713397.41229,710465.77337,710465.77337,712578.79405,722035.03849,712578.79405,712383.12457,2000000
1,2,9.5235999572,10.218856286,3815.9782749,15385.243395,19201.22167,27099.609375,14892.578125,713397.41229,712383.12457,713397.41229,706649.79509,710465.77337,712578.79405,706649.79509,712578.79405,712383.12457,2000000
1,2,9.5235999572,9.9675807632,7073.3988278,13821.01603,20894.414858,27099.609375,27343.75,713397.41229,712383.12457,699576.39626,699576.39626,710465.77337,712578.79405,706649.79509,712578.79405,712383.12457,2000000
