Success,Sent messages,Starting distance,One used energy,Node energy 1,Node energy 2,Node energy 3,Node energy 4,Node energy 5,Node energy 6,Node energy 7,Node energy 8,Node energy 9,Node energy 10,Node energy 11,Node energy 12,Node energy 13,Node energy 14,Node energy 15,Node energy 16,Node energy 17,Node energy 18,Node energy 19,Node energy 20,Node energy 21,Node energy 22,Node energy 23,Node energy 24,Node energy 25
1,6,0.559016994,25.1054764,92285.49,85696.9833,81941.5092,79488.7066,75364.6374,86298.7041,76567.8883,70885.6106,66936.9936,60251.7366,83461.3323,71400.094,66165.781,65146.0886,58212.9955,81980.9914,69315.4097,65446.1861,66743.8745,56931.6864,76295.948,63636.3745,57582.8314,55173.6236,100000
1,10,1.25,51.2123108,92285.49,85645.771,81890.2969,79437.4943,75364.6374,86298.7041,76516.6759,70834.3983,66936.9936,60251.7366,83461.3323,71400.094,66114.5687,65146.0886,58212.9955,81980.9914,69264.1973,65394.9738,66743.8745,56931.6864,76295.948,63585.1622,57582.8314,55173.6236,100000
1,2,0.25,59.3662262,92285.49,85645.771,81890.2969,79437.4943,75364.6374,86298.7041,76516.6759,70834.3983,66936.9936,60251.7366,83461.3323,71400.094,66114.5687,65146.0886,58212.9955,81980.9914,69264.1973,65394.9738,66743.8745,56931.6864,76295.948,63585.1622,57582.8314,55114.2573,100000
1,11,1.41421356,58.889389,92226.6006,85586.8816,81890.2969,79437.4943,75364.6374,86239.8148,76457.7866,70834.3983,66878.1042,60251.7366,83402.4429,71341.2046,66114.5687,65146.0886,58212.9955,81922.102,69264.1973,65394.9738,66743.8745,56931.6864,76237.0586,63585.1622,57582.8314,55055.3679,100000
0,6,1.11803399,47.0638275,92226.6006,85586.8816,81890.2969,79437.4943,75364.6374,86239.8148,76457.7866,70834.3983,66878.1042,60251.7366,83355.3791,71341.2046,66067.5049,65146.0886,58212.9955,81875.0381,69264.1973,65347.9099,66743.8745,56931.6864,76189.9948,63585.1622,57582.8314,55055.3679,100000
1,2,0.25,59.3662262,92226.6006,85586.8816,81890.2969,79437.4943,75364.6374,86239.8148,76457.7866,70834.3983,66878.1042,60251.7366,83355.3791,71341.2046,66067.5049,65146.0886,58212.9955,81875.0381,69264.1973,65347.9099,66743.8745,56931.6864,76189.9948,63585.1622,57582.8314,54996.0017,100000
1,6,1.03077641,49.6387482,92226.6006,85586.8816,81890.2969,79387.8555,75314.9986,86239.8148,76457.7866,70834.3983,66828.4655,60251.7366,83355.3791,71341.2046,66067.5049,65096.4499,58163.3568,81875.0381,69264.1973,65347.9099,66743.8745,56931.6864,76189.9948,63585.1622,57582.8314,54996.0017,100000
1,3,0.5,45.9432602,92226.6006,85586.8816,81890.2969,79387.8555,75314.9986,86239.8148,76457.7866,70834.3983,66828.4655,60251.7366,83355.3791,71341.2046,66067.5049,65096.4499,58163.3568,81875.0381,69264.1973,65347.9099,66743.8745,56931.6864,76189.9948,63585.1622,57536.8881,54950.0585,100000
1,5,0.790569415,35.8104706,92226.6006,85586.8816,81890.2969,79387.8555,75314.9986,86239.8148,76457.7866,70834.3983,66828.4655,60251.7366,83355.3791,71341.2046,66067.5049,65096.4499,58163.3568,81875.0381,69228.3869,65347.9099,66743.8745,56931.6864,76189.9948,63549.3517,57501.0777,54914.248,100000
1,3,0.5,45.9432602,92226.6006,85586.8816,81890.2969,79387.8555,75314.9986,86239.8148,76457.7866,70834.3983,66828.4655,60251.7366,83355.3791,71341.2046,66067.5049,65096.4499,58117.4135,81875.0381,69228.3869,65347.9099,66743.8745,56885.7431,76189.9948,63549.3517,57501.0777,54914.248,100000
1,8,1.06066017,42.0331955,92226.6006,85586.8816,81890.2969,79387.8555,75314.9986,86239.8148,76415.7534,70792.3651,66828.4655,60209.7034,83355.3791,71299.1714,66025.4717,65096.4499,58117.4135,81875.0381,69186.3537,65347.9099,66743.8745,56885.7431,76189.9948,63507.3185,57501.0777,54914.248,100000
0,4,0.790569415,35.8104706,92226.6006,85586.8816,81890.2969,79387.8555,75314.9986,86239.8148,76415.7534,70792.3651,66828.4655,60209.7034,83355.3791,71299.1714,66025.4717,65096.4499,58117.4135,81875.0381,69150.5432,65312.0995,66743.8745,56885.7431,76189.9948,63507.3185,57465.2672,54914.248,100000
1,12,1.41421356,58.889389,92167.7113,85527.9922,81831.4075,79387.8555,75314.9986,86180.9254,76356.864,70733.4757,66828.4655,60150.8141,83355.3791,71240.2821,66025.4717,65037.5605,58117.4135,81816.1488,69091.6538,65312.0995,66743.8745,56885.7431,76189.9948,63507.3185,57465.2672,54914.248,100000
0,6,1.06066017,42.0331955,92167.7113,85527.9922,81831.4075,79387.8555,75314.9986,86180.9254,76314.8308,70691.4425,66828.4655,60150.8141,83355.3791,71240.2821,66025.4717,65037.5605,58075.3803,81816.1488,69091.6538,65270.0663,66743.8745,56885.7431,76189.9948,63507.3185,57423.234,54914.248,100000
1,4,0.901387819,36.0488892,92167.7113,85527.9922,81831.4075,79387.8555,75314.9986,86180.9254,76314.8308,70655.3936,66792.4166,60150.8141,83355.3791,71240.2821,65989.4228,65037.5605,58075.3803,81816.1488,69091.6538,65270.0663,66743.8745,56885.7431,76189.9948,63507.3185,57423.234,54914.248,100000
1,11,1.25,51.2123108,92167.7113,85527.9922,81831.4075,79387.8555,75314.9986,86129.7131,76263.6185,70655.3936,66741.2043,60150.8141,83304.1668,71189.0697,65938.2105,65037.5605,58024.168,81764.9364,69040.4415,65270.0663,66743.8745,56885.7431,76189.9948,63456.1062,57423.234,54914.248,100000
1,6,0.559016994,25.1054764,92167.7113,85527.9922,81831.4075,79387.8555,75314.9986,86129.7131,76263.6185,70655.3936,66741.2043,60150.8141,83304.1668,71189.0697,65938.2105,65012.455,57999.0625,81764.9364,69040.4415,65270.0663,66718.7691,56860.6377,76189.9948,63456.1062,57423.234,54889.1425,100000
1,11,1.11803399,47.0638275,92167.7113,85527.9922,81831.4075,79387.8555,75314.9986,86129.7131,76263.6185,70655.3936,66741.2043,60150.8141,83257.103,71142.0059,65891.1467,64965.3912,57951.9987,81717.8726,68993.3777,65270.0663,66718.7691,56860.6377,76142.931,63409.0424,57423.234,54842.0787,100000
1,5,1,79.202652,92167.7113,85527.9922,81831.4075,79387.8555,75235.796,86129.7131,76263.6185,70655.3936,66741.2043,60071.6114,83257.103,71142.0059,65891.1467,64965.3912,57872.7961,81717.8726,68993.3777,65270.0663,66718.7691,56781.435,76142.931,63409.0424,57423.234,54842.0787,100000
1,6,0.559016994,25.1054764,92167.7113,85527.9922,81831.4075,79387.8555,75235.796,86129.7131,76263.6185,70655.3936,66741.2043,60071.6114,83257.103,71142.0059,65891.1467,64940.2857,57847.6906,81717.8726,68993.3777,65270.0663,66693.6636,56756.3295,76142.931,63409.0424,57423.234,54816.9732,100000
1,2,0.25,59.3662262,92167.7113,85527.9922,81831.4075,79387.8555,75235.796,86129.7131,76263.6185,70655.3936,66741.2043,60071.6114,83257.103,71142.0059,65891.1467,64940.2857,57847.6906,81717.8726,68993.3777,65270.0663,66693.6636,56756.3295,76142.931,63409.0424,57423.234,54757.607,100000
1,5,1,79.202652,92167.7113,85527.9922,81831.4075,79387.8555,75156.5933,86129.7131,76263.6185,70655.3936,66741.2043,59992.4088,83257.103,71142.0059,65891.1467,64940.2857,57768.4879,81717.8726,68993.3777,65270.0663,66693.6636,56677.1269,76142.931,63409.0424,57423.234,54757.607,100000
1,8,1.11803399,47.0638275,92167.7113,85527.9922,81784.3437,79340.7917,75109.5295,86129.7131,76263.6185,70608.3298,66741.2043,59945.3449,83257.103,71142.0059,65844.0828,64940.2857,57768.4879,81717.8726,68993.3777,65270.0663,66693.6636,56677.1269,76142.931,63409.0424,57376.1702,54757.607,100000
1,7,1.06066017,42.0331955,92167.7113,85527.9922,81784.3437,79340.7917,75109.5295,86129.7131,76221.5853,70566.2966,66699.1711,59945.3449,83257.103,71099.9727,65844.0828,64898.2525,57768.4879,81717.8726,68951.3445,65270.0663,66693.6636,56677.1269,76142.931,63409.0424,57376.1702,54757.607,100000
1,2,0.353553391,20.0390816,92167.7113,85527.9922,81784.3437,79340.7917,75109.5295,86129.7131,76221.5853,70566.2966,66699.1711,59945.3449,83257.103,71099.9727,65844.0828,64898.2525,57768.4879,81717.8726,68951.3445,65270.0663,66673.6245,56677.1269,76142.931,63409.0424,57376.1702,54757.607,100000
1,8,1.06066017,42.0331955,92167.7113,85527.9922,81784.3437,79340.7917,75109.5295,86129.7131,76179.5521,70524.2634,66657.1379,59945.3449,83257.103,71057.9395,65844.0828,64898.2525,57768.4879,81717.8726,68909.3113,65228.0331,66673.6245,56677.1269,76142.931,63409.0424,57334.137,54757.607,100000
1,8,0.790569415,35.8104706,92167.7113,85527.9922,81784.3437,79340.7917,75109.5295,86129.7131,76179.5521,70524.2634,66621.3274,59909.5345,83257.103,71057.9395,65844.0828,64862.442,57732.6775,81717.8726,68909.3113,65228.0331,66637.814,56641.3164,76142.931,63409.0424,57334.137,54721.7965,100000
1,5,0.559016994,25.1054764,92167.7113,85527.9922,81784.3437,79340.7917,75109.5295,86129.7131,76179.5521,70524.2634,66621.3274,59909.5345,83257.103,71057.9395,65844.0828,64862.442,57732.6775,81717.8726,68909.3113,65202.9276,66612.7086,56641.3164,76142.931,63409.0424,57309.0315,54696.691,100000
1,4,0.790569415,35.8104706,92167.7113,85527.9922,81784.3437,79340.7917,75109.5295,86129.7131,76179.5521,70524.2634,66621.3274,59909.5345,83257.103,71057.9395,65844.0828,64862.442,57732.6775,81717.8726,68873.5008,65167.1171,66612.7086,56641.3164,76142.931,63409.0424,57273.221,54696.691,100000
1,6,0.707106781,28.0857086,92167.7113,85527.9922,81784.3437,79340.7917,75109.5295,86129.7131,76179.5521,70524.2634,66621.3274,59909.5345,83257.103,71057.9395,65815.9971,64834.3563,57732.6775,81717.8726,68873.5008,65139.0314,66584.6229,56641.3164,76142.931,63409.0424,57273.221,54668.6053,100000
1,4,0.790569415,35.8104706,92167.7113,85527.9922,81784.3437,79340.7917,75109.5295,86129.7131,76179.5521,70524.2634,66585.5169,59873.724,83257.103,71057.9395,65815.9971,64798.5458,57732.6775,81717.8726,68873.5008,65139.0314,66584.6229,56641.3164,76142.931,63409.0424,57273.221,54668.6053,100000
1,4,0.75,60.0814819,92167.7113,85527.9922,81784.3437,79340.7917,75109.5295,86129.7131,76179.5521,70524.2634,66585.5169,59813.6425,83257.103,71057.9395,65815.9971,64798.5458,57672.596,81717.8726,68873.5008,65139.0314,66584.6229,56581.2349,76142.931,63409.0424,57273.221,54668.6053,100000
1,8,1.03077641,49.6387482,92167.7113,85527.9922,81784.3437,79291.153,75059.8907,86129.7131,76179.5521,70524.2634,66535.8782,59764.0038,83257.103,71057.9395,65815.9971,64748.9071,57622.9572,81717.8726,68873.5008,65139.0314,66584.6229,56531.5962,76142.931,63409.0424,57273.221,54668.6053,100000
1,5,1.03077641,49.6387482,92167.7113,85527.9922,81784.3437,79291.153,75059.8907,86129.7131,76179.5521,70524.2634,66535.8782,59764.0038,83257.103,71057.9395,65815.9971,64748.9071,57622.9572,81668.2339,68823.8621,65089.3927,66584.6229,56531.5962,76093.2922,63409.0424,57273.221,54668.6053,100000
1,4,0.707106781,28.0857086,92167.7113,85527.9922,81784.3437,79291.153,75059.8907,86129.7131,76179.5521,70524.2634,66535.8782,59764.0038,83257.103,71057.9395,65787.9114,64748.9071,57594.8715,81668.2339,68823.8621,65061.307,66584.6229,56531.5962,76093.2922,63409.0424,57273.221,54668.6053,100000
1,11,1.25,51.2123108,92167.7113,85476.7799,81733.1314,79239.9406,75059.8907,86129.7131,76179.5521,70473.0511,66484.6659,59712.7914,83257.103,71006.7272,65736.6991,64697.6948,57594.8715,81668.2339,68823.8621,65010.0946,66584.6229,56531.5962,76093.2922,63409.0424,57273.221,54668.6053,100000
1,5,0.790569415,35.8104706,92167.7113,85476.7799,81733.1314,79239.9406,75059.8907,86129.7131,76179.5521,70473.0511,66484.6659,59712.7914,83257.103,71006.7272,65736.6991,64697.6948,57594.8715,81668.2339,68788.0516,64974.2842,66548.8124,56531.5962,76093.2922,63373.2319,57273.221,54668.6053,100000
1,10,1.25,51.2123108,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86129.7131,76128.3398,70421.8388,66433.4536,59661.5791,83257.103,70955.5149,65736.6991,64646.4825,57594.8715,81668.2339,68788.0516,64923.0719,66548.8124,56531.5962,76093.2922,63373.2319,57273.221,54668.6053,100000
1,10,1.25,51.2123108,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59661.5791,83205.8907,70904.3026,65685.4868,64646.4825,57594.8715,81668.2339,68788.0516,64871.8596,66548.8124,56531.5962,76042.0799,63373.2319,57222.0087,54668.6053,100000
1,6,0.901387819,36.0488892,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59661.5791,83205.8907,70868.2537,65685.4868,64646.4825,57594.8715,81668.2339,68752.0027,64835.8107,66512.7635,56531.5962,76042.0799,63337.183,57222.0087,54668.6053,100000
1,6,0.790569415,35.8104706,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59661.5791,83205.8907,70868.2537,65685.4868,64646.4825,57594.8715,81668.2339,68716.1922,64800.0002,66512.7635,56531.5962,76042.0799,63301.3725,57186.1982,54632.7949,100000
1,3,0.75,60.0814819,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59601.4977,83205.8907,70868.2537,65685.4868,64646.4825,57534.79,81668.2339,68716.1922,64800.0002,66512.7635,56531.5962,76042.0799,63301.3725,57186.1982,54632.7949,100000
1,4,0.75,60.0814819,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59541.4162,83205.8907,70868.2537,65685.4868,64646.4825,57474.7086,81668.2339,68716.1922,64800.0002,66512.7635,56471.5147,76042.0799,63301.3725,57186.1982,54632.7949,100000
1,4,1,79.202652,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59541.4162,83205.8907,70868.2537,65685.4868,64646.4825,57474.7086,81668.2339,68716.1922,64800.0002,66512.7635,56471.5147,75962.8773,63222.1699,57106.9956,54632.7949,100000
1,5,0.790569415,35.8104706,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59541.4162,83205.8907,70868.2537,65685.4868,64646.4825,57474.7086,81668.2339,68680.3818,64764.1897,66512.7635,56471.5147,75962.8773,63186.3594,57071.1851,54632.7949,100000
1,2,0.25,59.3662262,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59541.4162,83205.8907,70868.2537,65685.4868,64646.4825,57474.7086,81668.2339,68680.3818,64764.1897,66512.7635,56412.1485,75962.8773,63186.3594,57071.1851,54632.7949,100000
0,3,1,79.202652,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59541.4162,83205.8907,70868.2537,65685.4868,64646.4825,57474.7086,81668.2339,68680.3818,64764.1897,66512.7635,56412.1485,75883.6746,63186.3594,56991.9825,54632.7949,100000
1,5,0.790569415,35.8104706,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59541.4162,83205.8907,70868.2537,65685.4868,64646.4825,57474.7086,81668.2339,68644.5713,64728.3792,66512.7635,56412.1485,75883.6746,63150.5489,56956.172,54632.7949,100000
1,4,1.03077641,49.6387482,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59541.4162,83205.8907,70868.2537,65685.4868,64646.4825,57474.7086,81618.5951,68644.5713,64678.7405,66512.7635,56412.1485,75834.0359,63150.5489,56956.172,54632.7949,100000
1,3,0.353553391,20.0390816,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59541.4162,83205.8907,70868.2537,65685.4868,64646.4825,57474.7086,81618.5951,68644.5713,64678.7405,66492.7244,56412.1485,75834.0359,63150.5489,56956.172,54612.7558,100000
1,5,1,79.202652,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59541.4162,83205.8907,70868.2537,65685.4868,64646.4825,57474.7086,81618.5951,68644.5713,64678.7405,66492.7244,56412.1485,75754.8332,63071.3463,56876.9693,54533.5531,100000
1,6,0.901387819,36.0488892,92167.7113,85425.5676,81681.9191,79239.9406,75059.8907,86078.5007,76077.1275,70370.6264,66433.4536,59541.4162,83205.8907,70832.2048,65685.4868,64646.4825,57474.7086,81618.5951,68608.5224,64642.6916,66456.6755,56412.1485,75754.8332,63035.2974,56876.9693,54533.5531,100000
1,7,1.11803399,47.0638275,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70323.5626,66386.3897,59541.4162,83205.8907,70832.2048,65685.4868,64646.4825,57427.6447,81618.5951,68608.5224,64642.6916,66456.6755,56412.1485,75754.8332,63035.2974,56876.9693,54533.5531,100000
1,9,0.901387819,36.0488892,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70287.5137,66386.3897,59541.4162,83205.8907,70832.2048,65685.4868,64610.4336,57391.5958,81618.5951,68608.5224,64606.6427,66420.6266,56376.0996,75754.8332,63035.2974,56840.9204,54497.5042,100000
1,4,0.559016994,25.1054764,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70287.5137,66386.3897,59541.4162,83205.8907,70832.2048,65685.4868,64585.3281,57366.4904,81618.5951,68608.5224,64606.6427,66420.6266,56350.9941,75754.8332,63035.2974,56840.9204,54497.5042,100000
1,3,0.75,60.0814819,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70287.5137,66386.3897,59481.3347,83205.8907,70832.2048,65685.4868,64585.3281,57306.4089,81618.5951,68608.5224,64606.6427,66420.6266,56350.9941,75754.8332,63035.2974,56840.9204,54497.5042,100000
1,4,0.75,60.0814819,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70287.5137,66386.3897,59421.2532,83205.8907,70832.2048,65685.4868,64585.3281,57246.3274,81618.5951,68608.5224,64606.6427,66420.6266,56290.9126,75754.8332,63035.2974,56840.9204,54497.5042,100000
1,6,0.901387819,36.0488892,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70251.4648,66386.3897,59385.2043,83205.8907,70832.2048,65685.4868,64585.3281,57246.3274,81618.5951,68608.5224,64570.5938,66420.6266,56254.8637,75754.8332,63035.2974,56840.9204,54461.4553,100000
1,3,0.75,60.0814819,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70251.4648,66386.3897,59325.1228,83205.8907,70832.2048,65685.4868,64585.3281,57186.2459,81618.5951,68608.5224,64570.5938,66420.6266,56254.8637,75754.8332,63035.2974,56840.9204,54461.4553,100000
1,3,0.5,45.9432602,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70251.4648,66386.3897,59325.1228,83205.8907,70832.2048,65685.4868,64585.3281,57186.2459,81618.5951,68608.5224,64570.5938,66420.6266,56254.8637,75754.8332,63035.2974,56794.9772,54415.5121,100000
1,6,0.790569415,35.8104706,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70251.4648,66386.3897,59325.1228,83205.8907,70832.2048,65685.4868,64585.3281,57186.2459,81618.5951,68572.7119,64534.7834,66420.6266,56219.0533,75754.8332,62999.4869,56759.1667,54415.5121,100000
1,3,0.353553391,20.0390816,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70251.4648,66386.3897,59325.1228,83205.8907,70832.2048,65685.4868,64585.3281,57186.2459,81618.5951,68572.7119,64534.7834,66400.5876,56219.0533,75754.8332,62999.4869,56759.1667,54395.473,100000
0,6,0.901387819,36.0488892,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70215.416,66350.3408,59289.0739,83205.8907,70832.2048,65649.4379,64585.3281,57186.2459,81618.5951,68572.7119,64498.7345,66400.5876,56219.0533,75754.8332,62999.4869,56759.1667,54395.473,100000
0,5,0.790569415,35.8104706,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70215.416,66350.3408,59289.0739,83205.8907,70832.2048,65649.4379,64585.3281,57186.2459,81618.5951,68536.9015,64462.924,66400.5876,56219.0533,75754.8332,62963.6765,56723.3562,54395.473,100000
1,3,0.5,45.9432602,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70215.416,66350.3408,59289.0739,83205.8907,70832.2048,65649.4379,64585.3281,57186.2459,81618.5951,68536.9015,64462.924,66400.5876,56219.0533,75754.8332,62963.6765,56677.413,54349.5297,100000
1,4,0.75,60.0814819,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70215.416,66350.3408,59228.9925,83205.8907,70832.2048,65649.4379,64585.3281,57126.1644,81618.5951,68536.9015,64462.924,66400.5876,56158.9718,75754.8332,62963.6765,56677.413,54349.5297,100000
1,2,0.25,59.3662262,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70215.416,66350.3408,59228.9925,83205.8907,70832.2048,65649.4379,64585.3281,57126.1644,81618.5951,68536.9015,64462.924,66400.5876,56158.9718,75754.8332,62963.6765,56677.413,54290.1635,100000
1,3,0.75,60.0814819,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70215.416,66350.3408,59228.9925,83205.8907,70832.2048,65649.4379,64585.3281,57126.1644,81618.5951,68536.9015,64462.924,66400.5876,56158.9718,75754.8332,62903.595,56617.3315,54290.1635,100000
0,3,0.75,60.0814819,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70215.416,66350.3408,59168.911,83205.8907,70832.2048,65649.4379,64585.3281,57066.083,81618.5951,68536.9015,64462.924,66400.5876,56158.9718,75754.8332,62903.595,56617.3315,54290.1635,100000
1,6,0.707106781,28.0857086,92167.7113,85425.5676,81634.8553,79192.8768,75012.8269,86078.5007,76077.1275,70215.416,66350.3408,59168.911,83205.8907,70832.2048,65621.3522,64557.2424,57037.9972,81618.5951,68536.9015,64434.8383,66372.5019,56158.9718,75754.8332,62903.595,56617.3315,54290.1635,100000
1,7,1.25,51.2123108,92167.7113,85374.3553,81583.643,79141.6645,75012.8269,86078.5007,76025.9151,70164.2036,66350.3408,59168.911,83205.8907,70832.2048,65621.3522,64557.2424,56986.7849,81618.5951,68536.9015,64434.8383,66372.5019,56158.9718,75754.8332,62903.595,56617.3315,54290.1635,100000
1,8,1.25,51.2123108,92167.7113,85323.143,81532.4306,79090.4522,75012.8269,86078.5007,75974.7028,70112.9913,66350.3408,59168.911,83205.8907,70780.9925,65570.1399,64557.2424,56986.7849,81618.5951,68536.9015,64434.8383,66372.5019,56158.9718,75754.8332,62903.595,56617.3315,54290.1635,100000
1,6,0.707106781,28.0857086,92167.7113,85323.143,81532.4306,79090.4522,75012.8269,86078.5007,75974.7028,70112.9913,66350.3408,59168.911,83205.8907,70780.9925,65542.0542,64529.1567,56986.7849,81618.5951,68536.9015,64406.7526,66344.4161,56130.8861,75754.8332,62903.595,56617.3315,54290.1635,100000
1,3,0.75,60.0814819,92167.7113,85323.143,81532.4306,79090.4522,75012.8269,86078.5007,75974.7028,70112.9913,66350.3408,59108.8295,83205.8907,70780.9925,65542.0542,64529.1567,56986.7849,81618.5951,68536.9015,64406.7526,66344.4161,56070.8046,75754.8332,62903.595,56617.3315,54290.1635,100000
1,7,0.901387819,36.0488892,92167.7113,85323.143,81532.4306,79090.4522,75012.8269,86078.5007,75974.7028,70112.9913,66350.3408,59108.8295,83205.8907,70744.9436,65506.0053,64493.1078,56986.7849,81618.5951,68500.8526,64406.7526,66308.3673,56070.8046,75754.8332,62903.595,56617.3315,54254.1146,100000
1,4,1,79.202652,92167.7113,85323.143,81532.4306,79090.4522,75012.8269,86078.5007,75974.7028,70112.9913,66350.3408,59108.8295,83205.8907,70744.9436,65506.0053,64493.1078,56986.7849,81618.5951,68500.8526,64406.7526,66308.3673,56070.8046,75675.6306,62824.3923,56538.1289,54254.1146,100000
1,8,1.11803399,47.0638275,92167.7113,85323.143,81485.3668,79043.3884,74965.7631,86078.5007,75974.7028,70065.9275,66303.277,59108.8295,83205.8907,70744.9436,65458.9415,64493.1078,56986.7849,81618.5951,68500.8526,64406.7526,66261.3034,56070.8046,75675.6306,62824.3923,56538.1289,54254.1146,100000
1,5,1.06066017,42.0331955,92167.7113,85323.143,81485.3668,79043.3884,74965.7631,86078.5007,75932.6696,70065.9275,66303.277,59108.8295,83205.8907,70744.9436,65416.9083,64493.1078,56986.7849,81618.5951,68458.8194,64406.7526,66261.3034,56070.8046,75675.6306,62824.3923,56496.0957,54254.1146,100000
1,6,1.03077641,49.6387482,92167.7113,85323.143,81485.3668,78993.7496,74916.1243,86078.5007,75932.6696,70065.9275,66253.6383,59108.8295,83205.8907,70744.9436,65416.9083,64443.469,56986.7849,81618.5951,68458.8194,64406.7526,66211.6647,56070.8046,75675.6306,62824.3923,56496.0957,54254.1146,100000
1,6,1.06066017,42.0331955,92167.7113,85323.143,81485.3668,78993.7496,74916.1243,86078.5007,75890.6364,70023.8943,66253.6383,59108.8295,83205.8907,70744.9436,65416.9083,64443.469,56944.7517,81618.5951,68416.7862,64406.7526,66169.6315,56070.8046,75675.6306,62824.3923,56496.0957,54254.1146,100000
0,2,0.5,45.9432602,92167.7113,85323.143,81485.3668,78993.7496,74916.1243,86078.5007,75890.6364,70023.8943,66253.6383,59108.8295,83205.8907,70744.9436,65416.9083,64443.469,56898.8085,81618.5951,68416.7862,64406.7526,66169.6315,56070.8046,75675.6306,62824.3923,56496.0957,54254.1146,100000
1,9,1.06066017,42.0331955,92167.7113,85323.143,81485.3668,78993.7496,74916.1243,86078.5007,75848.6032,69981.8611,66253.6383,59108.8295,83205.8907,70702.9104,65374.8751,64401.4359,56856.7753,81618.5951,68374.753,64364.7194,66169.6315,56070.8046,75675.6306,62824.3923,56496.0957,54254.1146,100000
1,9,1.25,51.2123108,92167.7113,85323.143,81485.3668,78993.7496,74916.1243,86027.2884,75797.3909,69930.6488,66202.426,59108.8295,83205.8907,70651.6981,65374.8751,64401.4359,56856.7753,81618.5951,68323.5407,64313.5071,66169.6315,56070.8046,75624.4183,62824.3923,56496.0957,54254.1146,100000
1,7,1.11803399,47.0638275,92167.7113,85323.143,81485.3668,78993.7496,74916.1243,86027.2884,75797.3909,69930.6488,66202.426,59108.8295,83158.8268,70604.6343,65327.8112,64354.372,56856.7753,81571.5313,68323.5407,64313.5071,66169.6315,56070.8046,75624.4183,62777.3285,56496.0957,54254.1146,100000
1,10,1.41421356,58.889389,92108.8219,85264.2536,81485.3668,78993.7496,74916.1243,85968.399,75738.5015,69871.7594,66202.426,59108.8295,83099.9374,70545.7449,65327.8112,64354.372,56856.7753,81571.5313,68264.6513,64313.5071,66169.6315,56070.8046,75624.4183,62718.4391,56496.0957,54254.1146,100000
1,6,0.790569415,35.8104706,92108.8219,85264.2536,81485.3668,78993.7496,74916.1243,85968.399,75738.5015,69871.7594,66202.426,59108.8295,83099.9374,70545.7449,65327.8112,64354.372,56856.7753,81571.5313,68228.8408,64277.6966,66133.821,56070.8046,75624.4183,62718.4391,56460.2852,54218.3042,100000
