Success,Hop-number,Starting distance,Travel sum,Min used energy,Max used energy,Sum used energy,Optimal sum energy,Node energy 1,Node energy 2,Node energy 3,Node energy 4,Node energy 5,Node energy 6,Node energy 7,Node energy 8,Node energy 9,Node energy 10
1,2,0.815818586,0.8191942223,50.44437598,80.51810948,130.9624855,122.0703125,82370.02599,82390.43844,82430.68411,82370.02599,82349.97638,82561.40537,82349.97638,82390.43844,82390.44089,200000
1,2,0.8379049459,0.8422247999,50.31538178,90.56105432,140.8764361,122.0703125,82370.02599,82390.43844,82340.12305,82370.02599,82349.97638,82561.40537,82349.97638,82340.12305,82390.44089,200000
1,2,1.191961616,1.245622104,50.7580503,221.7225242,272.4805745,292.96875,82370.02599,82390.43844,82340.12305,82370.02599,82349.97638,82339.68284,82349.97638,82340.12305,82339.68284,200000
1,2,0.3686789599,0.3822662569,20.1049747,60.56702977,80.67200447,48.828125,82370.02599,82329.87141,82340.12305,82370.02599,82329.87141,82339.68284,82349.97638,82340.12305,82339.68284,200000
1,2,0.4769069878,0.4774369521,9.876586643,40.21973926,50.0963259,48.828125,82370.02599,82329.87141,82340.12305,82329.80626,82329.87141,82339.68284,82349.97638,82340.12305,82329.80626,200000
1,2,0.8379049459,0.8422247999,60.30770731,60.30770731,120.6154146,122.0703125,82370.02599,82329.87141,82279.81535,82329.80626,82329.87141,82339.68284,82349.97638,82279.81535,82329.80626,200000
1,1,0.060130074,0.060130074,10.05003313,10.05003313,10.05003313,12.20703125,82370.02599,82319.82137,82279.81535,82329.80626,82329.87141,82339.68284,82349.97638,82279.81535,82329.80626,200000
1,2,0.4202910085,0.5123324034,10.04392277,60.0999821,70.14390487,48.828125,82370.02599,82319.82137,82279.81535,82329.80626,82269.77142,82339.68284,82349.97638,82269.77142,82329.80626,200000
1,1,0.1674478818,0.1674478818,10.05002518,10.05002518,10.05002518,12.20703125,82370.02599,82319.82137,82279.81535,82329.80626,82269.77142,82339.68284,82349.97638,82269.77142,82319.75623,200000
1,2,0.4769069878,0.4774369521,20.10005036,30.15007553,50.25012589,48.828125,82370.02599,82319.82137,82279.81535,82299.65618,82269.77142,82339.68284,82349.97638,82269.77142,82299.65618,200000
1,1,0.1674478818,0.1674478818,10.04634475,10.04634475,10.04634475,12.20703125,82370.02599,82319.82137,82279.81535,82299.65618,82269.77142,82339.68284,82349.97638,82269.77142,82289.60983,200000
1,2,1.191961616,1.205224298,140.7172314,151.0107703,291.7280017,292.96875,82370.02599,82319.82137,82279.81535,82299.65618,82269.77142,82198.96561,82198.96561,82269.77142,82289.60983,200000
1,2,0.3686789599,0.3822662569,20.08539341,70.13534238,90.22073579,48.828125,82370.02599,82249.68603,82279.81535,82299.65618,82249.68603,82198.96561,82198.96561,82269.77142,82289.60983,200000
1,2,0.8379049459,0.8422247999,60.26353663,70.3074594,130.570996,122.0703125,82370.02599,82249.68603,82209.50789,82299.65618,82249.68603,82198.96561,82198.96561,82209.50789,82289.60983,200000
1,2,0.8719440632,0.8868434135,60.20432052,110.9247406,171.1290611,146.484375,82370.02599,82249.68603,82209.50789,82299.65618,82138.76129,82198.96561,82138.76129,82209.50789,82289.60983,200000
1,2,0.815818586,0.8179068637,20.1331886,100.5493481,120.6825367,122.0703125,82269.47665,82249.68603,82209.50789,82299.65618,82138.76129,82198.96561,82138.76129,82209.50789,82269.47665,200000
1,2,0.8719440632,0.9824654905,70.18692981,140.9335272,211.120457,146.484375,82269.47665,82249.68603,82209.50789,82299.65618,82138.76129,82198.96561,82068.57436,82068.57436,82269.47665,200000
1,2,0.3686789599,0.3822662569,20.05340852,130.9781491,151.0315577,48.828125,82269.47665,82118.70788,82209.50789,82299.65618,82118.70788,82198.96561,82068.57436,82068.57436,82269.47665,200000
1,2,0.4769069878,0.4774369521,10.00584564,40.18537899,50.19122464,48.828125,82269.47665,82118.70788,82209.50789,82259.4708,82118.70788,82198.96561,82068.57436,82068.57436,82259.4708,200000
1,1,0.1674478818,0.1674478818,10.04143931,10.04143931,10.04143931,12.20703125,82269.47665,82118.70788,82209.50789,82259.4708,82118.70788,82198.96561,82068.57436,82068.57436,82249.42936,200000
1,2,0.4769069878,0.4774369521,20.08287861,30.12431792,50.20719653,48.828125,82269.47665,82118.70788,82209.50789,82229.34648,82118.70788,82198.96561,82068.57436,82068.57436,82229.34648,200000
1,2,0.815818586,0.8179068637,40.21112222,80.34128579,120.552408,122.0703125,82189.13536,82118.70788,82209.50789,82229.34648,82118.70788,82198.96561,82068.57436,82068.57436,82189.13536,200000
1,2,0.8719440632,0.8868434135,60.10881911,110.2423404,170.3511595,146.484375,82189.13536,82118.70788,82209.50789,82229.34648,82008.46554,82198.96561,82008.46554,82068.57436,82189.13536,200000
1,2,0.3686789599,0.563944452,10.01079902,70.11961813,80.13041714,48.828125,82189.13536,82118.70788,82209.50789,82229.34648,81998.45474,82198.96561,82008.46554,81998.45474,82189.13536,200000
1,2,1.191961616,1.362103231,160.5448547,190.925727,351.4705817,292.96875,82189.13536,82118.70788,82209.50789,82038.42076,81998.45474,82038.42076,82008.46554,81998.45474,82189.13536,200000
1,2,1.191961616,1.533174279,140.2023792,290.916984,431.1193633,292.96875,81898.21838,82118.70788,82209.50789,82038.42076,81998.45474,81898.21838,82008.46554,81998.45474,82189.13536,200000
1,2,0.8719440632,0.8868434135,70.07559311,80.08639213,150.1619852,146.484375,81898.21838,82118.70788,82209.50789,82038.42076,81928.37915,81898.21838,81928.37915,81998.45474,82189.13536,200000
1,2,0.815818586,0.8191942223,39.98936444,180.1917437,220.1811081,122.0703125,81858.22901,82118.70788,82209.50789,81858.22901,81928.37915,81898.21838,81928.37915,81998.45474,82189.13536,200000
1,2,0.4769069878,0.4774369521,19.98491919,350.8912677,370.8761869,48.828125,81858.22901,82118.70788,82209.50789,81838.24409,81928.37915,81898.21838,81928.37915,81998.45474,81838.24409,200000
1,2,0.4769069878,0.4774369521,39.96008012,39.96008012,79.92016025,48.828125,81858.22901,82118.70788,82209.50789,81798.28401,81928.37915,81898.21838,81928.37915,81998.45474,81798.28401,200000
1,2,0.8379049459,0.8390509103,19.58873757,110.3887435,129.9774811,122.0703125,81858.22901,82099.11914,82099.11914,81798.28401,81928.37915,81898.21838,81928.37915,81998.45474,81798.28401,200000
1,2,0.3686789599,0.563944452,10.00102285,80.07661596,90.0776388,48.828125,81858.22901,82099.11914,82099.11914,81798.28401,81918.37813,81898.21838,81928.37915,81918.37813,81798.28401,200000
1,2,0.8379049459,0.8390509103,100.2186513,100.2186513,200.4373026,122.0703125,81858.22901,81998.90049,81998.90049,81798.28401,81918.37813,81898.21838,81928.37915,81918.37813,81798.28401,200000
1,1,0.060130074,0.060130074,10.00963141,10.00963141,10.00963141,12.20703125,81858.22901,81988.89086,81998.90049,81798.28401,81918.37813,81898.21838,81928.37915,81918.37813,81798.28401,200000
1,2,0.3686789599,0.3822662569,19.99960403,90.51233914,110.5119432,48.828125,81858.22901,81898.37852,81998.90049,81798.28401,81898.37852,81898.21838,81928.37915,81918.37813,81798.28401,200000
1,2,0.4769069878,0.4774369521,39.94056837,39.94056837,79.88113673,48.828125,81858.22901,81898.37852,81998.90049,81758.34344,81898.37852,81898.21838,81928.37915,81918.37813,81758.34344,200000
1,2,0.4202910085,0.4232085871,19.99960403,39.99920807,59.9988121,48.828125,81858.22901,81878.37892,81998.90049,81758.34344,81898.37852,81898.21838,81928.37915,81878.37892,81758.34344,200000
1,1,0.8379049459,0.8379049459,120.1155769,120.1155769,120.1155769,122.0703125,81858.22901,81878.37892,81878.78492,81758.34344,81898.37852,81898.21838,81928.37915,81878.37892,81758.34344,200000
1,1,0.060130074,0.060130074,19.9898386,19.9898386,19.9898386,12.20703125,81858.22901,81858.38908,81878.78492,81758.34344,81898.37852,81898.21838,81928.37915,81878.37892,81758.34344,200000
1,2,0.4769069878,0.4774369521,39.92106613,39.92106613,79.84213227,48.828125,81858.22901,81858.38908,81878.78492,81718.42238,81898.37852,81898.21838,81928.37915,81878.37892,81718.42238,200000
1,1,0.060130074,0.060130074,19.98495827,19.98495827,19.98495827,12.20703125,81858.22901,81838.40412,81878.78492,81718.42238,81898.37852,81898.21838,81928.37915,81878.37892,81718.42238,200000
1,1,0.1674478818,0.1674478818,19.95078671,19.95078671,19.95078671,12.20703125,81858.22901,81838.40412,81878.78492,81718.42238,81898.37852,81898.21838,81928.37915,81878.37892,81698.47159,200000
1,2,0.8719440632,0.8868434135,50.00755588,80.00818276,130.0157386,146.484375,81858.22901,81838.40412,81878.78492,81718.42238,81848.37097,81898.21838,81848.37097,81878.37892,81698.47159,200000
1,2,1.191961616,1.216920685,110.1100474,159.9574578,270.0675051,292.96875,81858.22901,81838.40412,81878.78492,81718.42238,81738.26092,81738.26092,81848.37097,81878.37892,81698.47159,200000
1,2,1.191961616,1.205224298,79.82252043,189.9325678,269.7550882,292.96875,81858.22901,81838.40412,81878.78492,81718.42238,81738.26092,81658.4384,81658.4384,81878.37892,81698.47159,200000
1,1,0.060130074,0.060130074,19.98007913,19.98007913,19.98007913,12.20703125,81858.22901,81818.42404,81878.78492,81718.42238,81738.26092,81658.4384,81658.4384,81878.37892,81698.47159,200000
1,2,0.8719440632,0.8868434135,59.80842656,139.630947,199.4393736,146.484375,81858.22901,81818.42404,81878.78492,81718.42238,81598.62997,81658.4384,81598.62997,81878.37892,81698.47159,200000
1,2,0.4769069878,0.4774369521,19.95078671,39.90157343,59.85236014,48.828125,81858.22901,81818.42404,81878.78492,81678.5208,81598.62997,81658.4384,81598.62997,81878.37892,81678.5208,200000
1,2,1.191961616,1.533174279,139.5529953,339.3436091,478.8966044,292.96875,81518.8854,81818.42404,81878.78492,81678.5208,81598.62997,81518.8854,81598.62997,81878.37892,81678.5208,200000
1,2,0.8379049459,0.8422247999,59.56381548,59.96981317,119.5336287,122.0703125,81518.8854,81818.42404,81818.8151,81678.5208,81598.62997,81518.8854,81598.62997,81818.8151,81678.5208,200000
1,2,0.8719440632,0.9824654905,59.76462156,279.9497523,339.7143738,146.484375,81518.8854,81818.42404,81818.8151,81678.5208,81598.62997,81518.8854,81538.86535,81538.86535,81678.5208,200000
1,2,1.191961616,1.205224298,139.3145014,159.2944486,298.60895,292.96875,81518.8854,81818.42404,81818.8151,81678.5208,81598.62997,81379.5709,81379.5709,81538.86535,81678.5208,200000
1,2,0.8379049459,0.8390509103,119.4607194,119.8517799,239.3124993,122.0703125,81518.8854,81698.96332,81698.96332,81678.5208,81598.62997,81379.5709,81379.5709,81538.86535,81678.5208,200000
1,1,0.1674478818,0.1674478818,19.94104512,19.94104512,19.94104512,12.20703125,81518.8854,81698.96332,81698.96332,81678.5208,81598.62997,81379.5709,81379.5709,81538.86535,81658.57976,200000
1,2,0.8379049459,0.8390509103,119.6762158,119.6762158,239.3524316,122.0703125,81518.8854,81579.28711,81579.28711,81678.5208,81598.62997,81379.5709,81379.5709,81538.86535,81658.57976,200000
1,2,1.191961616,1.216920685,139.0764151,358.1354853,497.2119004,292.96875,81518.8854,81579.28711,81579.28711,81678.5208,81240.49449,81240.49449,81379.5709,81538.86535,81658.57976,200000
1,2,0.815818586,0.8191942223,39.80414326,199.4395451,239.2436883,122.0703125,81479.08126,81579.28711,81579.28711,81479.08126,81240.49449,81240.49449,81379.5709,81538.86535,81658.57976,200000
1,2,0.4769069878,0.4774369521,19.89235382,199.3908538,219.2832076,48.828125,81479.08126,81579.28711,81579.28711,81459.18891,81240.49449,81240.49449,81379.5709,81538.86535,81459.18891,200000
1,2,0.8719440632,0.9824654905,79.47223721,238.7666858,318.238923,146.484375,81479.08126,81579.28711,81579.28711,81459.18891,81240.49449,81240.49449,81300.09866,81300.09866,81459.18891,200000
1,2,0.4769069878,0.4774369521,39.77499458,39.77499458,79.54998917,48.828125,81479.08126,81579.28711,81579.28711,81419.41391,81240.49449,81240.49449,81300.09866,81300.09866,81419.41391,200000
1,2,1.191961616,1.205224298,99.1705255,158.7747034,257.9452289,292.96875,81479.08126,81579.28711,81579.28711,81419.41391,81240.49449,81141.32396,81141.32396,81300.09866,81419.41391,200000
1,1,0.060130074,0.060130074,19.91681814,19.91681814,19.91681814,12.20703125,81479.08126,81559.37029,81579.28711,81419.41391,81240.49449,81141.32396,81141.32396,81300.09866,81419.41391,200000
1,1,0.060130074,0.060130074,19.91195564,19.91195564,19.91195564,12.20703125,81479.08126,81539.45833,81579.28711,81419.41391,81240.49449,81141.32396,81141.32396,81300.09866,81419.41391,200000
1,2,0.4202910085,0.4232085871,39.6973138,279.0569824,318.7542962,48.828125,81479.08126,81260.40135,81579.28711,81419.41391,81240.49449,81141.32396,81141.32396,81260.40135,81419.41391,200000
1,2,0.815818586,0.8179068637,39.79442071,99.46176912,139.2561898,122.0703125,81379.61949,81260.40135,81579.28711,81419.41391,81240.49449,81141.32396,81141.32396,81260.40135,81379.61949,200000
1,1,0.1674478818,0.1674478818,19.86807116,19.86807116,19.86807116,12.20703125,81379.61949,81260.40135,81579.28711,81419.41391,81240.49449,81141.32396,81141.32396,81260.40135,81359.75142,200000
1,1,0.060130074,0.060130074,19.83896517,19.83896517,19.83896517,12.20703125,81379.61949,81240.56239,81579.28711,81419.41391,81240.49449,81141.32396,81141.32396,81260.40135,81359.75142,200000
1,1,0.1674478818,0.1674478818,19.86322056,19.86322056,19.86322056,12.20703125,81379.61949,81240.56239,81579.28711,81419.41391,81240.49449,81141.32396,81141.32396,81260.40135,81339.8882,200000
1,2,0.8719440632,0.8868434135,59.42968064,158.6002061,218.0298868,146.484375,81379.61949,81240.56239,81579.28711,81419.41391,81081.89428,81141.32396,81081.89428,81260.40135,81339.8882,200000
1,2,0.4202910085,0.4232085871,19.83896517,39.67793035,59.51689552,48.828125,81379.61949,81220.72342,81579.28711,81419.41391,81081.89428,81141.32396,81081.89428,81220.72342,81339.8882,200000
1,2,0.4202910085,0.4232085871,39.65855636,39.65855636,79.31711272,48.828125,81379.61949,81181.06486,81579.28711,81419.41391,81081.89428,81141.32396,81081.89428,81181.06486,81339.8882,200000
1,1,0.060130074,0.060130074,19.81959591,19.81959591,19.81959591,12.20703125,81379.61949,81161.24527,81579.28711,81419.41391,81081.89428,81141.32396,81081.89428,81181.06486,81339.8882,200000
1,2,0.3686789599,0.563944452,19.79538435,118.9659679,138.7613522,48.828125,81379.61949,81161.24527,81579.28711,81419.41391,81062.0989,81141.32396,81081.89428,81062.0989,81339.8882,200000
1,2,0.4202910085,0.4232085871,39.58110298,138.7274749,178.3085779,48.828125,81379.61949,81022.51779,81579.28711,81419.41391,81062.0989,81141.32396,81081.89428,81022.51779,81339.8882,200000
1,1,0.060130074,0.060130074,19.78088813,19.78088813,19.78088813,12.20703125,81379.61949,81002.7369,81579.28711,81419.41391,81062.0989,81141.32396,81081.89428,81022.51779,81339.8882,200000
1,1,0.8379049459,0.8379049459,119.5009088,119.5009088,119.5009088,122.0703125,81379.61949,81002.7369,81459.7862,81419.41391,81062.0989,81141.32396,81081.89428,81022.51779,81339.8882,200000
1,1,0.4769069878,0.4769069878,39.7555732,39.7555732,39.7555732,48.828125,81379.61949,81002.7369,81459.7862,81379.65834,81062.0989,81141.32396,81081.89428,81022.51779,81339.8882,200000
1,2,0.4202910085,0.5123324034,19.78088813,59.36199111,79.14287924,48.828125,81379.61949,81002.7369,81459.7862,81379.65834,81002.7369,81141.32396,81081.89428,81002.7369,81339.8882,200000
1,2,1.191961616,1.533174279,138.6692548,376.9647845,515.6340393,292.96875,81002.65471,81002.7369,81459.7862,81379.65834,81002.7369,81002.65471,81081.89428,81002.7369,81339.8882,200000
1,2,0.8719440632,1.394335473,79.18153738,457.0734549,536.2549923,146.484375,81002.65471,81002.7369,81002.71274,81379.65834,81002.7369,81002.65471,81002.71274,81002.7369,81339.8882,200000
1,1,0.1674478818,0.1674478818,19.85837114,19.85837114,19.85837114,12.20703125,81002.65471,81002.7369,81002.71274,81379.65834,81002.7369,81002.65471,81002.71274,81002.7369,81320.02983,200000
1,1,0.4769069878,0.4769069878,39.7361613,39.7361613,39.7361613,48.828125,81002.65471,81002.7369,81002.71274,81339.92218,81002.7369,81002.65471,81002.71274,81002.7369,81320.02983,200000
1,2,0.4769069878,0.4774369521,19.82440979,39.71675888,59.54116867,48.828125,81002.65471,81002.7369,81002.71274,81300.20542,81002.7369,81002.65471,81002.71274,81002.7369,81300.20542,200000
1,2,1.191961616,1.216920685,158.20831,158.2905087,316.4988187,292.96875,81002.65471,81002.7369,81002.71274,81300.20542,80844.4464,80844.4464,81002.71274,81002.7369,81300.20542,200000
1,2,0.3686789599,0.563944452,19.73741367,178.0279224,197.765336,48.828125,81002.65471,81002.7369,81002.71274,81300.20542,80824.70898,80844.4464,81002.71274,80824.70898,81300.20542,200000
1,2,0.8719440632,1.114963727,79.10421166,376.5968867,455.7010983,146.484375,81002.65471,81002.7369,81002.71274,80923.60853,80824.70898,80844.4464,80923.60853,80824.70898,81300.20542,200000
1,2,0.4769069878,0.4774369521,19.75674036,396.353627,416.1103674,48.828125,81002.65471,81002.7369,81002.71274,80903.85179,80824.70898,80844.4464,80923.60853,80824.70898,80903.85179,200000
1,2,0.815818586,0.8179068637,19.85331725,118.6562325,138.5095497,122.0703125,80883.99847,81002.7369,81002.71274,80903.85179,80824.70898,80844.4464,80923.60853,80824.70898,80883.99847,200000
1,2,0.8719440632,0.9409354221,78.93038457,118.5404422,197.4708268,146.484375,80883.99847,81002.7369,81002.71274,80903.85179,80824.70898,80844.4464,80805.06809,80824.70898,80805.06809,200000
1,1,0.1674478818,0.1674478818,19.72779983,19.72779983,19.72779983,12.20703125,80883.99847,81002.7369,81002.71274,80903.85179,80824.70898,80844.4464,80805.06809,80824.70898,80785.34029,200000
1,2,0.8379049459,0.8390509103,118.6563175,118.6804794,237.3367969,122.0703125,80883.99847,80884.05643,80884.05643,80903.85179,80824.70898,80844.4464,80805.06809,80824.70898,80785.34029,200000
1,2,0.8719440632,0.8868434135,78.91119931,98.55209271,177.463292,146.484375,80883.99847,80884.05643,80884.05643,80903.85179,80726.15689,80844.4464,80726.15689,80824.70898,80785.34029,200000
1,2,0.815818586,0.8191942223,59.24120982,79.09452707,138.3357369,122.0703125,80824.75726,80884.05643,80884.05643,80824.75726,80726.15689,80844.4464,80726.15689,80824.70898,80785.34029,200000
1,1,0.1674478818,0.1674478818,19.72298347,19.72298347,19.72298347,12.20703125,80824.75726,80884.05643,80884.05643,80824.75726,80726.15689,80844.4464,80726.15689,80824.70898,80765.61731,200000
1,2,0.3686789599,0.563944452,19.7085344,118.2606271,137.9691615,48.828125,80824.75726,80884.05643,80884.05643,80824.75726,80706.44836,80844.4464,80726.15689,80706.44836,80765.61731,200000
1,1,0.060130074,0.060130074,19.74708409,19.74708409,19.74708409,12.20703125,80824.75726,80864.30934,80884.05643,80824.75726,80706.44836,80844.4464,80726.15689,80706.44836,80765.61731,200000
1,2,0.4202910085,0.4232085871,39.40744549,197.2684315,236.6758769,48.828125,80824.75726,80667.04091,80884.05643,80824.75726,80706.44836,80844.4464,80726.15689,80667.04091,80765.61731,200000
1,1,0.060130074,0.060130074,19.69410178,19.69410178,19.69410178,12.20703125,80824.75726,80647.34681,80884.05643,80824.75726,80706.44836,80844.4464,80726.15689,80667.04091,80765.61731,200000
1,1,0.4769069878,0.4769069878,39.46521351,39.46521351,39.46521351,48.828125,80824.75726,80647.34681,80884.05643,80785.29205,80706.44836,80844.4464,80726.15689,80667.04091,80765.61731,200000
1,1,0.1674478818,0.1674478818,19.71816829,19.71816829,19.71816829,12.20703125,80824.75726,80647.34681,80884.05643,80785.29205,80706.44836,80844.4464,80726.15689,80667.04091,80745.89914,200000
1,2,0.8719440632,0.8868434135,59.12560319,78.83413759,137.9597408,146.484375,80824.75726,80647.34681,80884.05643,80785.29205,80647.32275,80844.4464,80647.32275,80667.04091,80745.89914,200000
1,1,0.060130074,0.060130074,19.68929365,19.68929365,19.68929365,12.20703125,80824.75726,80627.65751,80884.05643,80785.29205,80647.32275,80844.4464,80647.32275,80667.04091,80745.89914,200000
1,1,0.1674478818,0.1674478818,19.71335428,19.71335428,19.71335428,12.20703125,80824.75726,80627.65751,80884.05643,80785.29205,80647.32275,80844.4464,80647.32275,80667.04091,80726.18578,200000
1,1,0.1674478818,0.1674478818,19.70854145,19.70854145,19.70854145,12.20703125,80824.75726,80627.65751,80884.05643,80785.29205,80647.32275,80844.4464,80647.32275,80667.04091,80706.47724,200000
1,1,0.8379049459,0.8379049459,118.4825045,118.4825045,118.4825045,122.0703125,80824.75726,80627.65751,80765.57392,80785.29205,80647.32275,80844.4464,80647.32275,80667.04091,80706.47724,200000
1,2,0.3686789599,0.563944452,19.68928778,39.40744549,59.09673327,48.828125,80824.75726,80627.65751,80765.57392,80785.29205,80627.63346,80844.4464,80647.32275,80627.63346,80706.47724,200000
1,1,0.060130074,0.060130074,19.6844867,19.6844867,19.6844867,12.20703125,80824.75726,80607.97303,80765.57392,80785.29205,80627.63346,80844.4464,80647.32275,80627.63346,80706.47724,200000
1,2,0.815818586,0.8191942223,59.19782026,98.66303377,157.860854,122.0703125,80726.09423,80607.97303,80765.57392,80726.09423,80627.63346,80844.4464,80647.32275,80627.63346,80706.47724,200000
1,1,0.1674478818,0.1674478818,19.7037298,19.7037298,19.7037298,12.20703125,80726.09423,80607.97303,80765.57392,80726.09423,80627.63346,80844.4464,80647.32275,80627.63346,80686.77351,200000
1,1,0.8379049459,0.8379049459,118.3089462,118.3089462,118.3089462,122.0703125,80726.09423,80607.97303,80647.26497,80726.09423,80627.63346,80844.4464,80647.32275,80627.63346,80686.77351,200000
1,1,0.1674478818,0.1674478818,19.69891931,19.69891931,19.69891931,12.20703125,80726.09423,80607.97303,80647.26497,80726.09423,80627.63346,80844.4464,80647.32275,80627.63346,80667.07459,200000
1,1,0.060130074,0.060130074,19.67968091,19.67968091,19.67968091,12.20703125,80726.09423,80588.29335,80647.26497,80726.09423,80627.63346,80844.4464,80647.32275,80627.63346,80667.07459,200000
1,1,0.1674478818,0.1674478818,19.69411001,19.69411001,19.69411001,12.20703125,80726.09423,80588.29335,80647.26497,80726.09423,80627.63346,80844.4464,80647.32275,80627.63346,80647.38048,200000
1,1,0.060130074,0.060130074,19.67487631,19.67487631,19.67487631,12.20703125,80726.09423,80568.61847,80647.26497,80726.09423,80627.63346,80844.4464,80647.32275,80627.63346,80647.38048,200000
1,1,0.060130074,0.060130074,19.67007287,19.67007287,19.67007287,12.20703125,80726.09423,80548.9484,80647.26497,80726.09423,80627.63346,80844.4464,80647.32275,80627.63346,80647.38048,200000
1,2,0.8379049459,0.8422247999,59.12558438,78.7570947,137.8826791,122.0703125,80726.09423,80548.9484,80568.50788,80726.09423,80627.63346,80844.4464,80647.32275,80568.50788,80647.38048,200000
1,1,0.1674478818,0.1674478818,19.68930188,19.68930188,19.68930188,12.20703125,80726.09423,80548.9484,80568.50788,80726.09423,80627.63346,80844.4464,80647.32275,80568.50788,80627.69118,200000
1,2,0.3686789599,0.4926956802,39.36896165,39.42667802,78.79563967,48.828125,80726.09423,80548.9484,80568.50788,80726.09423,80588.2645,80844.4464,80647.32275,80568.50788,80588.2645,200000
1,1,0.1674478818,0.1674478818,19.67486926,19.67486926,19.67486926,12.20703125,80726.09423,80548.9484,80568.50788,80726.09423,80588.2645,80844.4464,80647.32275,80568.50788,80568.58963,200000
1,2,0.815818586,0.8191942223,59.1255573,59.1255573,118.2511146,122.0703125,80666.96867,80548.9484,80568.50788,80666.96867,80588.2645,80844.4464,80647.32275,80568.50788,80568.58963,200000
1,2,0.815818586,0.8191942223,59.08225245,59.08225245,118.1645049,122.0703125,80607.88642,80548.9484,80568.50788,80607.88642,80588.2645,80844.4464,80647.32275,80568.50788,80568.58963,200000
1,2,0.815818586,0.8191942223,59.03897931,59.03897931,118.0779586,122.0703125,80548.84744,80548.9484,80568.50788,80548.84744,80588.2645,80844.4464,80647.32275,80568.50788,80568.58963,200000
1,1,1.191961616,1.191961616,236.8489641,236.8489641,236.8489641,292.96875,80548.84744,80548.9484,80568.50788,80548.84744,80588.2645,80607.59743,80647.32275,80568.50788,80568.58963,200000
1,2,0.815818586,0.8191942223,58.99573787,58.99573787,117.9914757,122.0703125,80489.8517,80548.9484,80568.50788,80489.8517,80588.2645,80607.59743,80647.32275,80568.50788,80568.58963,200000
1,1,0.060130074,0.060130074,19.6652706,19.6652706,19.6652706,12.20703125,80489.8517,80529.28313,80568.50788,80489.8517,80588.2645,80607.59743,80647.32275,80568.50788,80568.58963,200000
1,2,0.4202910085,0.5123324034,19.67004587,39.42666859,59.09671446,48.828125,80489.8517,80529.28313,80568.50788,80489.8517,80548.83783,80607.59743,80647.32275,80548.83783,80568.58963,200000
1,2,0.4202910085,0.4232085871,19.77578012,39.33048722,59.10626735,48.828125,80489.8517,80509.50735,80568.50788,80489.8517,80548.83783,80607.59743,80647.32275,80509.50735,80568.58963,200000
1,2,0.4202910085,0.5123324034,19.65564144,58.98612867,78.64177011,48.828125,80489.8517,80509.50735,80568.50788,80489.8517,80489.85171,80607.59743,80647.32275,80489.85171,80568.58963,200000
1,1,0.060130074,0.060130074,19.65564144,19.65564144,19.65564144,12.20703125,80489.8517,80489.85171,80568.50788,80489.8517,80489.85171,80607.59743,80647.32275,80489.85171,80568.58963,200000
1,2,0.815818586,0.8191942223,58.9525281,58.9525281,117.9050562,122.0703125,80430.89918,80489.85171,80568.50788,80430.89918,80489.85171,80607.59743,80647.32275,80489.85171,80568.58963,200000
1,2,0.8379049459,0.8390509103,39.36410068,118.0202752,157.3843759,122.0703125,80430.89918,80450.4876,80450.4876,80430.89918,80489.85171,80607.59743,80647.32275,80489.85171,80568.58963,200000
1,2,1.191961616,1.205224298,118.0775353,157.8028554,275.8803907,292.96875,80430.89918,80450.4876,80450.4876,80430.89918,80489.85171,80489.5199,80489.5199,80489.85171,80568.58963,200000
1,2,1.191961616,1.216920685,157.2060935,157.5379022,314.7439958,292.96875,80430.89918,80450.4876,80450.4876,80430.89918,80332.3138,80332.3138,80489.5199,80489.85171,80568.58963,200000
1,2,0.4769069878,0.4774369521,19.63644999,157.3269085,176.9633584,48.828125,80430.89918,80450.4876,80450.4876,80411.26273,80332.3138,80332.3138,80489.5199,80489.85171,80411.26273,200000
1,2,0.4769069878,0.4774369521,39.26331188,39.26331188,78.52662375,48.828125,80430.89918,80450.4876,80450.4876,80371.99941,80332.3138,80332.3138,80489.5199,80489.85171,80371.99941,200000
1,1,0.4202910085,0.4202910085,39.3016854,39.3016854,39.3016854,48.828125,80430.89918,80450.4876,80450.4876,80371.99941,80332.3138,80332.3138,80489.5199,80450.55002,80371.99941,200000
1,2,0.4769069878,0.4774369521,39.24414034,39.24414034,78.48828068,48.828125,80430.89918,80450.4876,80450.4876,80332.75527,80332.3138,80332.3138,80489.5199,80450.55002,80332.75527,200000
1,2,0.815818586,0.8179068637,19.67479775,117.8187,137.4934977,122.0703125,80313.08048,80450.4876,80450.4876,80332.75527,80332.3138,80332.3138,80489.5199,80450.55002,80313.08048,200000
1,2,1.191961616,1.205224298,58.8371439,216.0432374,274.8803813,292.96875,80313.08048,80450.4876,80450.4876,80332.75527,80332.3138,80273.47666,80273.47666,80450.55002,80313.08048,200000
1,2,0.4769069878,0.4774369521,19.55018041,39.22497816,58.77515857,48.828125,80313.08048,80450.4876,80450.4876,80293.53029,80332.3138,80273.47666,80273.47666,80450.55002,80293.53029,200000
1,2,0.4202910085,0.4232085871,39.22007985,39.28249513,78.50257498,48.828125,80313.08048,80411.26752,80450.4876,80293.53029,80332.3138,80273.47666,80273.47666,80411.26752,80293.53029,200000
1,2,0.4202910085,0.4232085871,39.26331422,39.26331422,78.52662844,48.828125,80313.08048,80372.00421,80450.4876,80293.53029,80332.3138,80273.47666,80273.47666,80372.00421,80293.53029,200000
